STUDY2013_C,us13C07,"2014-02-28 17:39:12",VariableName,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",ExpressionStatement,0.8886384523043679
STUDY2013_C,us13C07,"2014-02-28 17:39:12",BitwiseAndExpression,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",java.util.ArrayList.remove,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",IfElseStatement,0.28117066259517454
STUDY2013_C,us13C07,"2014-02-28 17:39:12",StaticMethodDefinition,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",java.lang.String.charAt,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",AbstractClass,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",Specification,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",java.lang.Float,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",ProgramElementDefinition,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",SuperclassMethodCall,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",JavaStandardLibraryObject,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",JavaNetworking,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",LessEqualExpression,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",BooleanValue,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",SignedLeftShiftAssignmentExpression,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",BooleanExpression,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",VoidDataType,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",java.util.Random.nextInt,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",InheritanceBasedPolymorphism,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",OperatorAssociativity,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",BitwiseOrAssignmentExpression,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",java.lang.Class.forName,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",java.lang.String.substring,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",ConstructorCall,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",java.util.List,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",BreakStatement,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",DivideExpression,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",Polymorphism,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",ExceptionHandlingStatement,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",ConstructorName,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",java.lang.Math.log,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",StandardIdentifier,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",DivideAssignmentExpression,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",FinalModifier,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",StringInitializationStatement,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",OOPPrinciple,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",ArrayVariable,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",RelationalExpression,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",Class,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",PublicAccessSpecifier,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",Interfacing,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",AdditiveExpression,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",StaticModifier,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",MultiplicativeExpression,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",ArrayDataType,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",JavaStandardLibraryInterface,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",OverridingToString,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",ObjectMethodInvocation,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",ShortDataType,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",java.util.Scanner.next,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",GenericObjectCreationStatement,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",InterfaceSignature,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",ConditionalExpression,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",TypeCasting,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",StringAddition,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",OverridingHashCode,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",SimpleDataType,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",Expression,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",FinalClass,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",SAX,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",ProgramElementBody,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",InnerClass,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",OperatorPrecedence,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",java.lang.Object.clone,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",JavaStandardLibraryClass,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",InstanceField,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",ClassMemberInvocation,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",java.lang.Math.max,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",TryCatchStatement,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",ByteValue,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",java.util.Scanner,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",MethodDefinition,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",MultiDimensionalArrayDataType,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",NotEqualExpression,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",BitShiftAssignmentExpression,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",java.lang.Math.tan,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",AutoBoxing,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",JavaDatabaseAccess,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",XPath,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",DoubleDataType,0.29730177875068026
STUDY2013_C,us13C07,"2014-02-28 17:39:12",ExplicitTypeCasting,0.5
STUDY2013_C,us13C07,"2014-02-28 17:39:12",java.util.Random.nextDouble,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",CaseClause,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",java.lang.Math.abs,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",InstanceFieldDefinitionStatement,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",ArrayElement,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",FinalMethod,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",MainMethod,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",InterfaceDefinition,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",JavaStandardLibrary,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",ConstantInvocation,0.0
STUDY2013_C,us13C07,"2014-02-28 17:39:12",ActualMethodParameter,0.0
